START TIME: 01/09/2020 11:44:23.480 AM,,,,,,,
FINISH TIME: 01/09/2020 12:17:10.290 PM,,,,,,,
#DATA: 1,,,,,,,
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T],,,,,,,
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
1,0,0,-0.000502483,1.36E-08,19.26,GOOD,GOOD
1,0,0,-0.001026715,1.36E-08,38.52,GOOD,GOOD
1,0,0,-0.001572048,1.35E-08,57.78,GOOD,GOOD
1,0,0,-0.002148848,1.33E-08,77.04,GOOD,GOOD
1,0,0,-0.002749904,1.32E-08,96.3,GOOD,GOOD
1,0,0,-0.00338066,1.30E-08,115.56,GOOD,GOOD
1,0,0,-0.004039362,1.30E-08,134.82,GOOD,GOOD
1,0,0,-0.004727855,1.29E-08,154.08,GOOD,GOOD
1,0,0,-0.005452129,1.28E-08,173.34,GOOD,GOOD
1,0,0,-0.006210098,1.25E-08,192.6,GOOD,GOOD
1,0,0,-0.00700119,1.24E-08,211.86,GOOD,GOOD
1,0,0,-0.0078323,1.22E-08,231.12,GOOD,GOOD
1,0,0,-0.008701369,1.20E-08,250.38,GOOD,GOOD
1,0,0,-0.009608771,1.18E-08,269.64,GOOD,GOOD
1,0,0,-0.010561163,1.15E-08,288.9,GOOD,GOOD
1,0,0,-0.011559904,1.14E-08,308.16,GOOD,GOOD
1,0,0,-0.012604883,1.09E-08,327.42,GOOD,GOOD
1,0,0,-0.013697343,1.07E-08,346.68,GOOD,GOOD
1,0,0,-0.014845527,1.05E-08,365.94,GOOD,GOOD
1,0,0,-0.016041145,1.01E-08,385.2,GOOD,GOOD
1,0,0,-0.017296363,9.86E-09,404.46,GOOD,GOOD
1,0,0,-0.018612934,9.51E-09,423.72,GOOD,GOOD
1,0,0,-0.019991055,9.07E-09,442.98,GOOD,GOOD
1,0,0,-0.021431857,8.69E-09,462.24,GOOD,GOOD
1,0,0,-0.022941809,8.45E-09,481.5,GOOD,GOOD
1,0,0,-0.024523236,7.94E-09,500.76,GOOD,GOOD
1,0,0,-0.026178031,7.57E-09,520.02,GOOD,GOOD
1,0,0,-0.027905954,7.17E-09,539.28,GOOD,GOOD
1,0,0,-0.029724569,6.68E-09,558.54,GOOD,GOOD
1,0,0,-0.031623718,6.29E-09,577.8,GOOD,GOOD
1,0,0,-0.033612178,5.64E-09,597.06,GOOD,GOOD
1,0,0,-0.035694944,5.12E-09,616.32,GOOD,GOOD
1,0,0,-0.037877034,4.68E-09,635.57,GOOD,GOOD
1,0,0,-0.040160883,4.02E-09,654.83,GOOD,GOOD
1,0,0,-0.04255303,3.44E-09,674.08,GOOD,GOOD
1,0,0,-0.045055361,2.93E-09,693.34,GOOD,GOOD
1,0,0,-0.047678845,2.23E-09,712.6,GOOD,GOOD
1,0,0,-0.050424718,1.79E-09,731.86,GOOD,GOOD
1,0,0,-0.053298236,1.02E-09,751.12,GOOD,GOOD
1,0,0,-0.056308888,4.66E-10,770.38,GOOD,GOOD
1,0,0,-0.05945917,-1.87E-10,789.64,GOOD,GOOD
1,0,0,-0.062761688,-8.16E-10,808.9,GOOD,GOOD
1,0,0,-0.066215085,-1.65E-09,828.16,GOOD,GOOD
1,0,0,-0.069832706,-2.30E-09,847.42,GOOD,GOOD
1,0,0,-0.073620983,-2.87E-09,866.68,GOOD,GOOD
1,0,0,-0.077591635,-3.62E-09,885.94,GOOD,GOOD
1,0,0,-0.081745092,-4.15E-09,905.2,GOOD,GOOD
1,0,0,-0.086090581,-4.65E-09,924.46,GOOD,GOOD
1,0,0,-0.09064324,-5.47E-09,943.72,GOOD,GOOD
1,0,0,-0.095415855,-5.83E-09,962.98,GOOD,GOOD
1,0,0,-0.10040908,-6.37E-09,982.24,GOOD,GOOD
1,0,0,-0.105634608,-6.93E-09,1001.5,GOOD,GOOD
1,0,0,-0.111112272,-7.26E-09,1020.76,GOOD,GOOD
1,0,0,-0.116844641,-7.77E-09,1040.02,GOOD,GOOD
1,0,0,-0.122844775,-8.28E-09,1059.28,GOOD,GOOD
1,0,0,-0.129130352,-8.62E-09,1078.54,GOOD,GOOD
1,0,0,-0.135710387,-8.85E-09,1097.8,GOOD,GOOD
1,0,0,-0.14260179,-9.30E-09,1117.06,GOOD,GOOD
1,0,0,-0.149820606,-9.46E-09,1136.32,GOOD,GOOD
1,0,0,-0.157372903,-1.01E-08,1155.58,GOOD,GOOD
1,0,0,-0.165285103,-1.01E-08,1174.86,GOOD,GOOD
1,0,0,-0.173566257,-1.04E-08,1194.18,GOOD,GOOD
1,0,0,-0.182239119,-1.05E-08,1213.54,GOOD,GOOD
1,0,0,-0.191319654,-1.07E-08,1232.93,GOOD,GOOD
1,0,0,-0.200826312,-1.08E-08,1252.39,GOOD,GOOD
1,0,0,-0.210782438,-1.08E-08,1271.89,GOOD,GOOD
1,0,0,-0.221204655,-1.10E-08,1291.45,GOOD,GOOD
1,0,0,-0.232122089,-1.12E-08,1311.07,GOOD,GOOD
1,0,0,-0.243553459,-1.11E-08,1330.73,GOOD,GOOD
1,0,0,-0.255524875,-1.12E-08,1350.45,GOOD,GOOD
1,0,0,-0.268053704,-1.14E-08,1370.25,GOOD,GOOD
1,0,0,-0.281176836,-1.14E-08,1390.11,GOOD,GOOD
1,0,0,-0.294917937,-1.14E-08,1410.03,GOOD,GOOD
1,0,0,-0.309305174,-1.15E-08,1430.03,GOOD,GOOD
1,0,0,-0.324366349,-1.15E-08,1450.11,GOOD,GOOD
1,0,0,-0.34014283,-1.16E-08,1470.27,GOOD,GOOD
1,0,0,-0.356658356,-1.16E-08,1490.51,GOOD,GOOD
1,0,0,-0.373950025,-1.16E-08,1510.83,GOOD,GOOD
1,0,0,-0.392062161,-1.17E-08,1531.24,GOOD,GOOD
1,0,0,-0.41102645,-1.16E-08,1551.74,GOOD,GOOD
1,0,0,-0.430880998,-1.19E-08,1572.34,GOOD,GOOD
1,0,0,-0.451672602,-1.17E-08,1593.04,GOOD,GOOD
1,0,0,-0.473441395,-1.17E-08,1613.86,GOOD,GOOD
1,0,0,-0.496234467,-1.16E-08,1634.8,GOOD,GOOD
1,0,0,-0.520100954,-1.17E-08,1655.86,GOOD,GOOD
1,0,0,-0.545096373,-1.17E-08,1677.04,GOOD,GOOD
1,0,0,-0.571259667,-1.18E-08,1698.34,GOOD,GOOD
1,0,0,-0.598667796,-1.18E-08,1719.78,GOOD,GOOD
1,0,0,-0.627355041,-1.19E-08,1741.36,GOOD,GOOD
1,0,0,-0.657401773,-1.18E-08,1763.1,GOOD,GOOD
1,0,0,-0.688855717,-1.19E-08,1785,GOOD,GOOD
1,0,0,-0.721792011,-1.19E-08,1807.06,GOOD,GOOD
1,0,0,-0.756285833,-1.19E-08,1829.3,GOOD,GOOD
1,0,0,-0.792402209,-1.19E-08,1851.72,GOOD,GOOD
1,0,0,-0.830217687,-1.19E-08,1874.32,GOOD,GOOD
1,0,0,-0.869811655,-1.20E-08,1897.12,GOOD,GOOD
1,0,0,-0.911275863,-1.19E-08,1920.12,GOOD,GOOD
1,0,0,-0.954687797,-1.20E-08,1943.35,GOOD,GOOD
1,0,0,-1.000147791,-1.21E-08,1966.81,GOOD,GOOD